time_s,adc_23,adc_21,adc_19,adc_17,adc_15
0.00021505355834960938,12,11,11,11,10
0.0003218650817871094,12,11,11,11,11
0.0004239082336425781,12,11,11,11,10
0.0005247592926025391,12,11,10,11,11
0.0006251335144042969,12,11,11,11,10
0.0007257461547851562,12,11,12,11,11
0.0008263587951660156,12,11,11,11,10
0.0009539127349853516,12,10,11,11,11
0.0010533332824707031,11,12,11,11,10
0.0011398792266845703,12,12,11,11,10
0.0012290477752685547,12,11,11,11,11
0.001306295394897461,12,11,11,10,11
0.0013835430145263672,12,11,11,11,11
0.001461029052734375,12,11,11,10,11
0.0015380382537841797,12,12,11,10,10
0.0016169548034667969,12,11,11,11,10
0.0016961097717285156,12,11,11,11,11
0.0017745494842529297,12,11,11,11,11
0.001851797103881836,12,11,11,11,10
0.001934051513671875,11,11,11,10,10
0.0020112991333007812,12,11,11,11,10
0.002088308334350586,12,11,11,10,10
0.0021648406982421875,12,11,11,11,10
0.002242565155029297,12,11,11,10,11
0.0023207664489746094,12,12,11,11,10
0.002626180648803711,12,11,11,11,10
0.002706289291381836,12,11,11,10,11
0.0027840137481689453,12,11,11,11,11
0.0028808116912841797,11,11,11,11,10
0.0029582977294921875,12,12,11,11,10
0.0030384063720703125,12,11,11,11,10
0.0031173229217529297,12,11,10,11,10
0.0031855106353759766,12,11,11,11,11
0.003247976303100586,12,12,11,10,10
0.003309965133666992,11,11,11,11,11
0.003371715545654297,12,12,11,11,10
0.003433704376220703,12,11,11,10,11
0.003495454788208008,12,11,11,10,10
0.003557920455932617,12,12,11,11,10
0.0036199092864990234,12,11,11,11,11
0.003681659698486328,12,11,11,11,10
0.003744363784790039,12,12,11,10,11
0.003807544708251953,12,12,11,11,10
0.0038728713989257812,12,11,11,11,10
0.003934621810913086,12,12,12,11,10
0.003996610641479492,12,11,11,11,11
0.004058361053466797,12,11,11,11,10
0.0041162967681884766,12,11,12,11,9
0.00417780876159668,12,11,11,11,11
0.004239320755004883,12,12,11,10,11
0.0043010711669921875,12,11,11,11,10
0.0043621063232421875,12,11,11,11,11
0.004423618316650391,12,11,11,10,11
0.0044858455657958984,12,11,11,11,10
0.004547119140625,12,12,11,11,10
0.0046083927154541016,12,11,11,11,10
0.004669904708862305,12,12,11,11,10
0.004731416702270508,12,11,11,10,11
0.0047931671142578125,12,11,11,11,10
0.004854440689086914,12,11,10,11,10
0.004925966262817383,12,12,11,11,11
0.004987239837646484,12,11,11,11,10
0.005048513412475586,12,12,11,11,10
0.005110025405883789,12,11,11,11,11
0.005171775817871094,12,12,11,10,11
0.005234718322753906,12,12,11,11,11
0.005296945571899414,12,12,11,11,10
0.005357980728149414,12,12,11,11,11
0.005419015884399414,12,11,11,11,10
0.005480051040649414,12,11,11,11,11
0.005541563034057617,12,11,11,11,11
0.005603313446044922,12,11,10,11,11
0.0056650638580322266,12,11,12,11,10
0.00572657585144043,12,11,11,11,10
0.005788326263427734,12,11,11,10,10
0.005850076675415039,12,12,11,10,11
0.005915641784667969,12,11,11,11,11
0.005978584289550781,12,12,11,11,10
0.006040334701538086,12,12,11,10,10
0.006102085113525391,11,11,11,11,10
0.006163597106933594,12,11,11,11,11
0.0062253475189208984,11,11,10,11,11
0.00628662109375,12,11,11,11,10
0.00634765625,12,12,11,11,10
0.006409168243408203,12,11,11,11,10
0.00646662712097168,12,11,11,11,9
0.006528377532958984,12,11,11,10,10
0.006590127944946289,12,12,12,11,11
0.006651639938354492,12,11,11,10,10
0.006713390350341797,12,10,11,11,10
0.006775617599487305,12,11,11,11,11
0.006836652755737305,12,12,11,11,10
0.006902933120727539,12,11,11,11,10
0.006967782974243164,12,12,11,10,11
0.007029533386230469,12,11,11,11,10
0.007091045379638672,12,11,11,11,10
0.007152557373046875,12,11,11,11,10
0.00721430778503418,12,11,11,11,10
0.007276773452758789,12,11,11,11,10
0.007338762283325195,12,11,11,11,11
0.0074005126953125,12,10,11,11,10
0.007462501525878906,12,11,11,11,10
0.0075244903564453125,12,11,11,10,10
0.007586479187011719,13,11,11,11,10
0.0076482295989990234,12,11,11,11,11
0.00771021842956543,12,11,11,11,10
0.007772207260131836,12,11,11,10,10
0.00783395767211914,12,11,11,10,11
0.007899761199951172,12,11,10,11,10
0.00796365737915039,12,11,11,10,11
0.008021831512451172,12,11,11,11,9
0.008083581924438477,12,11,11,10,10
0.008145332336425781,12,11,11,11,11
0.008203506469726562,9,11,11,10,11
0.008265018463134766,12,12,11,10,11
0.008326530456542969,12,11,11,10,11
0.00838780403137207,12,11,11,11,11
0.008449316024780273,12,11,11,10,11
0.008510351181030273,11,11,11,11,11
0.008571624755859375,12,11,11,10,10
0.008633136749267578,12,12,11,11,10
0.008693933486938477,12,11,11,11,10
0.008755207061767578,12,11,11,11,10
0.008816242218017578,12,11,11,11,10
0.00888204574584961,12,11,11,11,10
0.008944034576416016,12,11,11,11,10
0.009009838104248047,12,11,11,10,11
0.009072065353393555,12,11,11,11,10
0.009133577346801758,12,12,11,10,10
0.009195327758789062,12,11,11,10,11
0.009256839752197266,12,11,11,11,10
0.009318351745605469,12,12,11,10,10
0.009380340576171875,12,12,11,11,11
0.00944209098815918,12,12,11,11,11
0.009503602981567383,12,12,11,11,10
0.009565353393554688,12,11,11,10,10
0.009627103805541992,12,11,11,10,10
0.009688854217529297,12,11,11,11,10
0.009750604629516602,12,11,11,10,11
0.009812116622924805,12,11,11,10,10
0.00987863540649414,12,11,11,11,11
0.009940624237060547,11,11,11,11,10
