time_s,adc_23,adc_21,adc_19,adc_17,adc_15
0.00021076202392578125,12,11,11,11,10
0.0003077983856201172,12,11,11,11,11
0.00040078163146972656,12,11,11,11,11
0.0004935264587402344,12,11,11,10,11
0.0005934238433837891,12,11,11,11,10
0.0006661415100097656,12,11,11,11,11
0.0007412433624267578,12,11,11,11,11
0.0008130073547363281,12,11,11,11,11
0.0008876323699951172,12,11,11,11,11
0.0009510517120361328,12,11,11,10,11
0.0010132789611816406,12,11,11,11,11
0.0010755062103271484,12,11,11,11,10
0.0011374950408935547,12,11,11,11,11
0.0011997222900390625,12,11,11,11,11
0.0012619495391845703,12,11,11,11,11
0.001321554183959961,12,11,11,11,9
0.0013842582702636719,12,11,11,10,10
0.0014467239379882812,12,11,11,11,11
0.001508474349975586,12,11,11,11,10
0.0015704631805419922,12,11,11,11,10
0.0016388893127441406,12,11,11,11,11
0.0017015933990478516,12,11,11,11,11
0.0017633438110351562,12,11,11,11,10
0.001825094223022461,12,11,11,11,10
0.001888275146484375,13,12,10,11,11
0.002159595489501953,12,11,11,11,10
0.0022220611572265625,12,11,11,11,11
0.002284526824951172,12,11,11,11,11
0.0023467540740966797,12,11,11,11,11
0.0024089813232421875,12,11,11,10,11
0.0024759769439697266,12,11,11,11,10
0.0025391578674316406,12,11,10,10,11
0.0026094913482666016,12,11,11,11,11
0.0026721954345703125,12,11,11,11,11
0.0027344226837158203,12,11,11,11,11
0.0027976036071777344,12,11,11,10,11
0.0028603076934814453,12,11,11,11,11
0.002922534942626953,12,12,11,11,10
0.0029840469360351562,13,11,12,11,11
0.0030472278594970703,12,11,11,11,11
0.003108978271484375,12,11,12,10,11
0.003172159194946289,12,11,11,11,11
0.00323486328125,12,11,11,11,10
0.0032968521118164062,12,11,11,11,11
0.003358602523803711,12,11,11,10,11
0.0034210681915283203,12,11,11,11,11
0.0034847259521484375,12,11,11,11,11
0.003548145294189453,12,11,11,11,11
0.0036170482635498047,12,11,12,11,10
0.0036802291870117188,12,11,11,10,10
0.003743410110473633,12,11,11,11,11
0.003806591033935547,12,11,11,11,11
0.003869771957397461,12,12,11,11,10
0.003933906555175781,11,11,10,11,10
0.003996849060058594,12,11,11,11,11
0.004060029983520508,12,11,11,11,11
0.004123210906982422,12,11,11,11,10
0.004185914993286133,11,11,11,11,10
0.004248857498168945,12,11,11,11,11
0.004312276840209961,12,11,11,11,11
0.0043752193450927734,12,12,10,10,11
0.0044403076171875,12,11,11,11,11
0.004503011703491211,12,11,11,11,11
0.0045664310455322266,12,11,11,11,11
0.004633665084838867,12,11,11,11,11
0.004698038101196289,12,11,11,11,11
0.004770040512084961,12,11,11,10,11
0.004832744598388672,12,11,11,11,11
0.004895687103271484,11,11,11,10,11
0.004958391189575195,12,12,11,10,10
0.005021095275878906,12,11,11,11,10
0.005084037780761719,12,11,11,11,11
0.005147218704223633,12,11,11,11,11
0.005209922790527344,12,11,11,10,11
0.005272626876831055,12,12,11,11,11
0.005335569381713867,12,11,11,10,10
0.00539851188659668,12,11,11,11,10
0.005462169647216797,12,11,11,11,11
0.0055255889892578125,12,11,11,11,11
0.005592823028564453,12,11,11,11,11
0.005655765533447266,12,11,11,11,11
0.00571894645690918,12,11,11,10,11
0.0057828426361083984,12,11,11,10,10
0.005846500396728516,12,11,11,11,11
0.005909919738769531,12,11,11,11,11
0.00597381591796875,12,11,11,10,11
0.006037473678588867,12,11,11,11,11
0.006100893020629883,12,11,11,10,10
0.006164073944091797,12,11,11,11,11
0.006227254867553711,12,11,11,11,11
0.0062906742095947266,12,11,11,11,11
0.006353855133056641,12,11,11,10,11
0.006417512893676758,12,12,11,11,11
0.0064830780029296875,12,11,11,11,10
0.006546974182128906,12,12,11,11,11
0.0066149234771728516,12,11,11,11,10
0.006678581237792969,12,11,11,11,10
0.006742000579833984,12,11,11,11,11
0.0068111419677734375,11,11,11,11,10
0.006874799728393555,12,11,11,11,11
0.006937980651855469,12,11,11,11,11
0.0070018768310546875,11,11,11,11,11
0.007065296173095703,12,11,11,11,11
0.00712895393371582,12,11,11,11,11
0.007192373275756836,12,11,11,10,10
0.007256031036376953,12,11,11,10,11
0.007319450378417969,12,11,10,11,10
0.007383108139038086,12,11,11,11,10
0.0074462890625,12,11,11,10,11
0.007509946823120117,12,11,11,10,10
0.007573843002319336,12,11,11,10,11
0.007642030715942383,12,11,11,11,11
0.0077059268951416016,12,12,11,11,11
0.007769346237182617,12,11,10,11,10
0.007833480834960938,12,12,11,11,11
0.007897615432739258,12,11,10,11,11
0.007961511611938477,12,11,11,11,11
0.008025884628295898,12,12,11,11,10
0.008090019226074219,12,11,11,10,11
0.008154153823852539,12,11,11,11,11
0.00821828842163086,12,11,11,11,11
0.00828242301940918,12,11,11,11,11
0.008346319198608398,12,11,11,11,11
0.00841069221496582,12,11,11,11,11
0.008474349975585938,12,11,11,11,10
0.008538484573364258,12,11,11,10,11
0.00860738754272461,12,11,11,11,11
0.008672714233398438,12,11,11,10,11
0.008736848831176758,12,11,11,11,10
0.008800506591796875,12,11,11,11,10
