time_s,adc_23,adc_21,adc_19,adc_17,adc_15
0.00014400482177734375,11,12,11,11,10
0.0007317066192626953,11,11,11,10,10
0.0008285045623779297,12,11,10,10,10
0.00092315673828125,13,11,11,11,10
0.0010170936584472656,12,12,11,10,10
0.0011115074157714844,13,12,11,11,10
0.0012090206146240234,11,11,10,10,9
0.0013043880462646484,13,12,11,11,10
0.0013966560363769531,12,11,11,11,10
0.0014739036560058594,12,11,11,10,9
0.0015556812286376953,11,11,11,10,10
0.0016376972198486328,12,12,12,11,11
0.0017147064208984375,12,12,11,9,10
0.0017969608306884766,11,11,11,11,11
0.0018787384033203125,13,11,10,11,10
0.001964569091796875,11,11,11,10,10
0.0020475387573242188,11,11,10,11,11
0.002130270004272461,12,11,11,11,11
0.002221822738647461,12,12,11,11,11
0.0022983551025390625,12,12,11,10,10
0.0023641586303710938,11,11,11,10,10
0.002429485321044922,11,12,12,12,11
0.0024950504302978516,13,11,11,11,12
0.0025606155395507812,12,11,10,10,11
0.0026268959045410156,12,11,11,10,10
0.002841949462890625,11,11,12,10,9
0.002907276153564453,11,12,12,11,11
0.0029726028442382812,11,11,11,10,11
0.0030379295349121094,12,12,11,10,10
0.003103494644165039,12,11,11,11,11
0.0031805038452148438,12,12,12,10,10
0.003247499465942383,11,12,11,10,10
0.0033082962036132812,12,11,11,10,9
0.003374338150024414,11,11,10,10,10
0.0034379959106445312,12,12,11,11,9
0.0035033226013183594,11,11,11,10,10
0.003568887710571289,11,11,10,10,10
0.0036344528198242188,13,12,11,11,10
0.0037004947662353516,12,12,12,11,10
0.003766775131225586,11,12,11,11,11
0.003832578659057617,11,12,11,12,10
0.00389862060546875,12,11,10,11,11
0.00396418571472168,11,11,11,10,10
0.004029989242553711,12,11,11,11,10
0.004096508026123047,13,11,10,11,10
0.0041620731353759766,12,11,12,10,10
0.004235029220581055,12,12,11,10,10
0.004300832748413086,11,11,10,11,10
0.004366397857666016,12,11,11,11,11
0.004431962966918945,12,12,11,10,10
0.004498004913330078,12,11,11,11,10
0.004563808441162109,12,11,11,11,11
0.004629373550415039,12,12,11,10,11
0.0046956539154052734,12,11,11,10,11
0.004761219024658203,12,12,11,11,11
0.004826784133911133,12,11,11,11,11
0.004892587661743164,12,11,10,10,12
0.004958391189575195,12,12,11,11,10
0.005024433135986328,12,11,11,11,10
0.005091667175292969,12,11,11,10,10
0.005157470703125,12,13,11,10,11
0.005228757858276367,12,12,10,11,10
0.0052947998046875,12,11,11,10,10
0.005356788635253906,11,11,11,11,9
0.005423069000244141,11,11,11,11,11
0.005489826202392578,13,11,10,11,10
0.005551815032958984,12,11,11,10,9
0.005620241165161133,12,12,11,11,11
0.005686283111572266,12,11,11,10,11
0.005748271942138672,12,12,10,11,9
0.005814075469970703,11,12,12,10,11
0.005879878997802734,11,11,10,11,10
0.005945682525634766,12,12,10,11,11
0.006011486053466797,13,11,11,10,10
0.006077289581298828,12,11,10,11,10
0.006143093109130859,11,12,11,10,12
0.006212949752807617,12,11,11,11,10
0.006279468536376953,12,11,10,10,12
0.006345033645629883,12,10,12,10,10
0.006411075592041016,11,11,10,10,11
0.006476640701293945,11,11,11,10,10
0.006542205810546875,11,11,11,11,11
0.006607532501220703,12,11,10,11,10
0.006673097610473633,11,11,11,11,11
0.0067386627197265625,12,12,11,11,10
0.006804466247558594,12,12,11,10,11
0.0068700313568115234,11,13,11,11,10
0.006935834884643555,12,12,11,11,10
0.007001161575317383,11,12,12,10,10
0.0070667266845703125,12,11,10,11,11
0.007132291793823242,12,12,11,11,11
0.007200717926025391,12,11,11,10,11
0.007262706756591797,12,11,12,11,9
0.007328510284423828,12,11,11,10,10
0.007393598556518555,12,11,11,10,10
0.007458925247192383,11,12,11,11,11
0.0075244903564453125,12,11,10,11,11
0.0075893402099609375,11,11,11,10,11
0.007654666900634766,12,12,11,11,10
0.007719993591308594,13,11,11,11,11
0.0077877044677734375,12,12,11,11,10
0.007853031158447266,11,11,11,11,11
0.007918357849121094,12,13,10,10,10
0.007979393005371094,13,11,11,11,9
0.008046627044677734,12,11,11,10,11
0.008111953735351562,12,12,11,10,11
0.008181333541870117,11,12,12,11,10
0.008246660232543945,10,11,12,10,10
0.008311986923217773,12,11,10,11,10
0.008377313613891602,13,11,10,11,11
0.00844264030456543,11,11,11,11,11
0.00850820541381836,11,12,11,10,10
0.008573293685913086,13,12,10,10,11
0.008638143539428711,12,11,10,10,10
0.008703470230102539,12,11,10,10,10
0.00876927375793457,13,12,11,10,10
0.008834600448608398,11,11,11,12,10
0.008900165557861328,13,12,11,11,11
0.008965492248535156,11,11,10,10,10
0.009030580520629883,12,12,11,11,11
0.009096145629882812,12,12,11,11,10
0.00916147232055664,13,12,11,10,11
0.009231328964233398,11,12,10,10,10
0.009296894073486328,12,12,11,11,11
0.009361982345581055,11,11,11,11,11
0.009427070617675781,12,11,11,11,11
0.009491920471191406,11,10,11,11,11
0.009557247161865234,12,11,11,10,10
0.009622335433959961,12,12,11,11,11
0.009687423706054688,13,12,11,10,10
0.009752035140991211,11,11,11,11,11
0.009816884994506836,13,12,11,10,10
0.009882450103759766,11,11,11,11,11
0.009946346282958984,12,11,10,9,10
0.010011672973632812,13,12,12,11,10
0.01007699966430664,12,11,11,13,11
0.010142087936401367,12,11,11,11,11
0.010210752487182617,12,11,11,11,11
0.010276079177856445,12,12,11,11,11
0.010341644287109375,12,12,12,11,11
0.010406732559204102,13,12,11,10,10
0.01047205924987793,12,11,11,10,10
0.01053309440612793,12,11,11,9,10
0.010598421096801758,12,10,12,11,12
0.010663747787475586,12,11,11,11,12
0.010729312896728516,12,11,11,10,10
0.010794878005981445,13,12,11,11,10
0.010860681533813477,12,12,11,11,11
0.010925769805908203,12,12,12,11,11
0.010991573333740234,11,12,11,10,11
0.011056900024414062,12,11,11,11,11
0.011122465133666992,12,12,12,11,10
0.011190176010131836,13,12,11,10,10
0.011255741119384766,13,12,11,11,11
0.011321067810058594,12,11,11,11,10
0.011386394500732422,12,12,11,10,11
0.011451482772827148,12,11,11,11,10
0.011517047882080078,12,13,11,11,11
0.011584758758544922,12,12,11,11,10
0.011650323867797852,13,12,12,11,10
0.011715888977050781,11,12,11,11,11
0.01178121566772461,12,12,11,11,11
0.01184701919555664,12,12,12,11,11
0.01191258430480957,11,12,12,10,11
0.011977910995483398,12,11,12,10,11
0.01204538345336914,12,12,12,11,11
0.012111186981201172,12,11,10,11,11
0.012180328369140625,10,12,11,11,11
0.012245893478393555,11,11,11,11,10
0.012310981750488281,13,11,11,11,11
0.01237630844116211,12,12,10,10,12
0.012441635131835938,12,11,10,11,10
0.012506961822509766,12,11,11,10,11
0.012572765350341797,13,13,11,11,10
0.012638092041015625,13,12,11,11,11
0.01270294189453125,12,12,11,11,10
0.01276850700378418,13,12,11,10,11
0.012833595275878906,12,11,11,11,10
0.012898921966552734,12,12,11,10,12
0.012964010238647461,12,12,12,11,10
0.013029336929321289,12,11,10,10,11
0.013094663619995117,12,11,12,10,11
0.013159751892089844,12,12,11,10,10
0.013228654861450195,13,12,11,10,10
0.013293743133544922,12,12,11,11,10
0.01335906982421875,12,11,12,10,10
0.01342463493347168,12,12,11,11,11
0.01349020004272461,13,11,10,11,11
0.013555765151977539,11,12,11,11,10
0.013621330261230469,12,12,11,10,10
0.013686180114746094,12,12,11,11,12
0.013751745223999023,13,12,10,11,12
0.013817071914672852,13,11,11,10,11
0.01388239860534668,12,11,10,11,11
0.01394796371459961,12,11,11,11,10
0.014013290405273438,13,12,11,10,10
0.014078378677368164,11,12,12,11,11
0.014146089553833008,12,11,10,11,10
0.014215230941772461,12,12,11,11,12
0.014281034469604492,12,12,10,11,11
0.014347076416015625,12,12,10,11,11
0.014412879943847656,12,12,11,10,11
0.01447916030883789,11,12,11,10,11
0.014540910720825195,11,12,13,9,11
0.014606952667236328,12,11,11,10,11
0.014672517776489258,13,11,11,11,11
0.01473855972290039,13,12,10,10,12
0.014804601669311523,13,12,12,10,11
0.014869928359985352,13,11,10,10,11
0.014935731887817383,12,11,12,10,10
0.015001535415649414,12,11,11,11,11
0.015067338943481445,11,11,12,10,10
0.015133142471313477,12,12,10,10,11
0.015202045440673828,12,11,11,10,11
0.015268564224243164,12,12,12,11,10
0.015334844589233398,12,12,12,11,10
0.015402078628540039,12,12,11,11,10
0.015470504760742188,12,11,10,11,11
0.015537023544311523,12,12,11,10,10
0.015598773956298828,13,12,11,11,9
0.015665292739868164,13,12,11,11,10
0.015731334686279297,13,12,11,11,11
0.015796899795532227,12,11,11,12,12
0.015862464904785156,12,12,11,11,11
0.015928268432617188,12,11,10,10,10
0.01599407196044922,13,12,12,11,11
0.01605987548828125,12,12,11,11,10
0.01612567901611328,12,12,11,12,11
0.01619553565979004,11,11,11,11,11
0.016261577606201172,13,11,12,10,10
0.01632547378540039,12,11,10,10,9
0.016391754150390625,12,12,12,12,12
0.016453981399536133,12,11,10,10,9
0.01652073860168457,11,12,11,11,10
0.016586780548095703,12,12,11,11,12
0.016652822494506836,12,11,11,10,10
0.016718626022338867,11,11,11,10,11
0.01678466796875,12,11,10,11,11
0.01685047149658203,12,11,11,11,11
0.016916513442993164,13,12,11,10,10
0.016974449157714844,12,11,10,9,9
0.017037391662597656,11,11,11,10,9
0.01710343360900879,11,12,11,11,10
0.017170190811157227,12,11,12,12,11
0.01724076271057129,12,11,10,10,11
0.017302751541137695,12,11,10,11,9
0.017368555068969727,12,12,12,11,10
0.01743483543395996,12,11,11,10,11
0.017500638961791992,12,11,11,10,10
0.017566442489624023,12,11,10,10,10
0.017632007598876953,11,11,10,11,10
0.017698049545288086,11,12,11,11,11
0.01776409149169922,12,11,11,11,10
0.01783013343811035,11,12,12,11,11
0.017891883850097656,11,11,10,10,9
0.01795792579650879,11,11,11,11,11
0.018024444580078125,12,12,11,11,11
0.018123865127563477,11,12,11,11,10
0.018194198608398438,12,11,11,10,11
0.01826000213623047,13,11,10,10,10
0.018326282501220703,11,11,11,11,11
0.018392324447631836,11,12,11,10,11
0.018458127975463867,11,11,12,10,10
0.018524169921875,12,12,11,11,10
0.01858997344970703,11,12,11,11,11
0.01865863800048828,11,11,11,11,10
0.018725156784057617,11,11,12,11,11
0.01879119873046875,12,12,10,11,10
0.018857240676879883,11,11,11,11,10
0.018923044204711914,12,11,11,11,11
0.01898932456970215,12,11,10,11,10
0.019055843353271484,12,11,11,10,10
0.01912236213684082,12,11,11,10,10
0.01919245719909668,12,11,11,11,11
0.019259929656982422,12,12,12,11,10
0.01932668685913086,12,11,11,11,10
0.019393444061279297,13,11,10,11,10
0.019459962844848633,12,12,10,10,11
0.01952672004699707,11,12,11,10,10
0.019593238830566406,11,11,11,11,10
0.019659996032714844,12,12,10,10,11
0.01972675323486328,11,11,11,11,12
0.01979351043701172,13,11,11,11,10
0.019860029220581055,12,12,12,10,11
0.01992964744567871,12,12,10,11,12
0.01999664306640625,11,11,10,10,12
0.020063400268554688,12,12,12,10,10
0.020130395889282227,11,12,12,10,11
0.02020096778869629,13,11,11,11,10
0.020267724990844727,12,11,11,11,10
0.020334720611572266,11,11,11,11,12
0.020401477813720703,11,12,12,11,11
0.02046799659729004,12,11,11,11,12
0.020534515380859375,12,11,11,11,11
0.020601511001586914,11,11,11,11,11
0.020668506622314453,12,12,11,10,10
0.02073526382446289,12,12,11,12,12
0.020804166793823242,12,12,10,11,10
0.020867109298706055,12,11,10,10,9
0.020933866500854492,13,11,11,11,11
0.021076679229736328,12,12,11,10,10
0.02114582061767578,12,11,11,10,11
0.021230220794677734,11,11,11,10,10
0.02130889892578125,11,12,11,11,12
0.021405458450317383,12,12,12,10,10
0.021499156951904297,11,11,10,11,10
0.02158212661743164,13,12,11,10,10
0.021677017211914062,11,12,12,11,11
0.021765708923339844,11,11,10,10,11
0.021854162216186523,12,11,11,10,11
0.02194070816040039,12,12,11,10,9
0.02203989028930664,12,12,11,11,10
0.022127151489257812,12,12,12,10,10
0.02222418785095215,12,11,10,10,10
0.022310256958007812,11,11,11,11,10
0.02241349220275879,12,11,10,11,11
0.0224912166595459,12,12,11,11,10
0.022583723068237305,12,12,10,11,10
0.022673606872558594,11,12,11,11,11
0.022764921188354492,12,12,12,10,11
0.02285313606262207,12,12,11,11,9
0.022944211959838867,11,11,9,10,10
0.02303910255432129,12,12,12,12,11
0.023131370544433594,12,12,10,10,10
0.023225784301757812,12,11,10,10,10
0.023310422897338867,12,11,10,10,9
0.02341628074645996,11,11,12,11,11
0.023497343063354492,11,11,11,10,11
0.0235898494720459,12,12,10,10,10
0.02368021011352539,12,12,12,11,10
0.02378988265991211,12,11,12,11,11
0.02386188507080078,11,12,11,11,10
0.023950815200805664,12,11,11,11,9
0.024046659469604492,11,11,11,12,11
0.024137258529663086,11,11,11,10,10
0.02423691749572754,13,11,10,10,10
0.024320125579833984,13,11,10,11,11
0.024414539337158203,12,11,11,10,10
0.024499893188476562,13,12,9,10,11
0.024595022201538086,12,10,11,11,10
0.024686574935913086,12,12,11,11,10
0.02478957176208496,12,11,11,10,10
0.02486896514892578,11,11,10,11,10
0.024960041046142578,13,12,11,10,10
0.025051355361938477,12,12,11,11,10
0.025143146514892578,11,12,10,11,11
0.02524089813232422,12,12,11,11,11
0.025327205657958984,13,12,11,10,10
0.02541828155517578,12,12,11,10,10
0.025508642196655273,11,11,12,11,10
0.025599956512451172,12,11,11,10,11
0.025691747665405273,12,12,12,10,11
0.025789976119995117,11,11,11,11,11
0.02587413787841797,12,11,10,11,11
0.025966644287109375,11,11,12,10,11
0.026058197021484375,11,12,11,10,10
0.026165246963500977,12,12,11,10,11
0.026246070861816406,11,12,11,11,10
